App_Name,SDK_Build_Version,Main_Class,Main_Activity,Has_Ads,Hash_SHA_256,Advertising_Classes,Genre,File_Size_In_MB,Suspicous,Able_To_Instrument,Able_To_Install,Signed_Location,Try_Manual_Testing
6a5f9e907f286cc6f3bbba5e855f857b951a789c5ad88c6c4ba86ab93cef5f19.apk,31.0,com.yodo1.crossyroad,com.google.firebase.MessagingUnityPlayerActivity,Yes,6a5f9e907f286cc6f3bbba5e855f857b951a789c5ad88c6c4ba86ab93cef5f19,"['com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAd.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$6.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarInterstitialAd.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarAdBase.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.b$a.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'com.fyber.inneractive.sdk.dv.banner.a.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$4.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$5.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.vungle.warren.Vungle.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter.jimple', 'com.vungle.warren.AdLoader$5$3.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c$a.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$8.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAdListener$1.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$AdViewListener.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$3.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarRewardedAdListener$1.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple', 'com.vungle.warren.AdLoader.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.b.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.a$a.jimple', 'com.fyber.inneractive.sdk.dv.banner.a$a.jimple']","['FAMILY', ' GAME_ACTION', ' GAME_CASUAL']",123,True,No,No,,
2ccb7ec12dc68a705abc7ae6a1fae754b69c106c06788c9dc8e1a0bb02168d93.apk,32.0,com.bytestorm.artflow,com.bytestorm.artflow.Editor,Yes,2ccb7ec12dc68a705abc7ae6a1fae754b69c106c06788c9dc8e1a0bb02168d93,"['y2.p1.jimple', 'y2.k2.jimple', 'com.bytestorm.artflow.Editor$m.jimple', 'w3.s0.jimple', 'w3.v0.jimple', 'com.bytestorm.adunlock.admob.AdUnlockProvider.jimple', 'com.bytestorm.artflow.Editor.jimple']","['FAMILY', ' ART_AND_DESIGN']",19,True,No,Yes,../Data/Application_Analysis/2ccb7ec12dc68a705abc7ae6a1fae754b69c106c06788c9dc8e1a0bb02168d93.apk/signed2ccb7ec12dc68a705abc7ae6a1fae754b69c106c06788c9dc8e1a0bb02168d93.apk,
9e9bc8fd2b49b1587bbf4cbcbbee0a59ff3ff9b67086ecf2227be802a56f4ab1.apk,33.0,com.google.android.apps.youtube.music,com.google.android.apps.youtube.music.activities.MusicActivity,Yes,9e9bc8fd2b49b1587bbf4cbcbbee0a59ff3ff9b67086ecf2227be802a56f4ab1,['owk.jimple'],"['FAMILY', ' MUSIC_AND_AUDIO']",33,True,No,Yes,../Data/Application_Analysis/9e9bc8fd2b49b1587bbf4cbcbbee0a59ff3ff9b67086ecf2227be802a56f4ab1.apk/signed9e9bc8fd2b49b1587bbf4cbcbbee0a59ff3ff9b67086ecf2227be802a56f4ab1.apk,
3d048d40c9bb5f536acb6395350502b31eede8a24966b1ce1c04cc189106d14e.apk,31.0,com.cyberlink.youcammakeup,com.cyberlink.youcammakeup.activity.SplashActivity,Yes,3d048d40c9bb5f536acb6395350502b31eede8a24966b1ce1c04cc189106d14e,"['com.applovin.mediation.rtb.AppLovinRtbBannerRenderer.jimple', 'v2.a.jimple', 'com.admob_mediation.AdXGADCustomEventNativeAd.jimple', 'es.c$b.jimple', 'es.f$b.jimple', 'es.d.jimple', 'com.applovin.mediation.rtb.AppLovinRtbInterstitialRenderer.jimple', 'ah.c.jimple', 'es.a.jimple', 'dh.c$d.jimple', 'com.cyberlink.youcammakeup.widgetpool.toolbar.MakeupLooksBottomToolbar.jimple', 'es.c.jimple', 'com.admob_mediation.AdXGADCustomEventNativeAd$a.jimple', 'dh.b.jimple', 'es.f.jimple', 'com.applovin.mediation.ApplovinAdapter$1$1$1.jimple', 'es.d$b.jimple', 'ah.b.jimple', 'com.applovin.mediation.AppLovinBannerAdListener$1.jimple', 'ah.e.jimple', 'dh.c.jimple', 'dh.a.jimple', 'v2.a$d.jimple']","['FAMILY', ' PHOTOGRAPHY']",111,True,No,Yes,../Data/Application_Analysis/3d048d40c9bb5f536acb6395350502b31eede8a24966b1ce1c04cc189106d14e.apk/signed3d048d40c9bb5f536acb6395350502b31eede8a24966b1ce1c04cc189106d14e.apk,
968d255bd6c310002782d9b16cda86d4a3e05917bfb34827f09b7cc5997a60d7.apk,31.0,com.myfitnesspal.android,com.myfitnesspal.android.splash.SplashActivity,Yes,968d255bd6c310002782d9b16cda86d4a3e05917bfb34827f09b7cc5997a60d7,"['com.myfitnesspal.feature.achievementinterstitialad.ui.AchievementInterstitialAd$preloadInterstitialAd$1$onAdLoaded$1.jimple', 'com.brightcove.ima.GoogleIMAVideoAdPlayer.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.myfitnesspal.feature.exercise.service.WorkoutInterstitialImpl$showInterstitial$1.jimple', 'com.myfitnesspal.shared.util.AdsHelper$loadAmazonAds$2.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAd.jimple', 'com.adsbynimbus.google.NimbusCustomEvent.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarAdBase.jimple', 'com.myfitnesspal.ads.ui.FluidNativeAdKt$FluidNativeAd$1$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.amazon.admob_adapter.APSAdMobCustomBannerEvent.jimple', 'com.myfitnesspal.shared.util.AdsHelper$adListenerV2$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'com.myfitnesspal.shared.ui.activity.MfpActivity.jimple', 'com.myfitnesspal.ads.service.MfpDynamicBiddingManager$loadAdBids$2$2.jimple', 'com.adsbynimbus.render.ExoPlayerVideoPlayer.jimple', 'com.myfitnesspal.ads.service.MfpDynamicBiddingManager$loadAdBids$2.jimple', 'com.adsbynimbus.google.NimbusCustomEventBanner.jimple', 'com.myfitnesspal.feature.diary.ui.adapter.DiaryAdapter.jimple', 'com.myfitnesspal.shared.service.ads.model.InterstitialAdModel$loadInterstitial$1$onAdLoaded$1.jimple', 'com.adsbynimbus.google.NimbusCustomEventInterstitial.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarAdBase.jimple', 'com.myfitnesspal.feature.exercise.service.WorkoutInterstitialImpl$showInterstitial$1$onAdLoaded$1.jimple', 'com.myfitnesspal.ads.ui.AdViewKt$ShowAd$adListener$1.jimple', 'com.myfitnesspal.feature.profile.ui.fragment.MeMainFragment.jimple', 'com.myfitnesspal.ads.repository.impl.AmazonBidRepository.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.adsbynimbus.render.StaticAdRenderer.jimple', 'com.myfitnesspal.feature.diary.ui.fragment.UserDiaryFragment.jimple', 'com.myfitnesspal.shared.util.AdsHelper$loadDfpAds$1.jimple', 'com.myfitnesspal.shared.util.AdsHelper$loadAdWithAuction$2.jimple', 'com.myfitnesspal.ads.usecase.RefreshAdsUseCase.jimple', 'com.myfitnesspal.shared.util.AdsHelper.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'com.myfitnesspal.ads.service.MfpDynamicBiddingManager.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarAdBase.jimple', 'com.adsbynimbus.render.ExoPlayerVideoPlayer$loadAd$1.jimple', 'com.myfitnesspal.ads.ui.AdViewKt$ShowAd$1$2$1.jimple', 'com.myfitnesspal.feature.achievementinterstitialad.ui.AchievementInterstitialAd$preloadInterstitialAd$1.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple', 'com.myfitnesspal.feature.settings.ui.fragment.RemindersFragment.jimple', 'com.amazon.admob_adapter.APSAdMobCustomInterstitialEvent.jimple', 'com.brightcove.player.ads.ExoAdPlayer.jimple', 'com.myfitnesspal.shared.service.ads.model.InterstitialAdModel$loadInterstitial$1.jimple']","['FAMILY', ' HEALTH_AND_FITNESS']",92,True,No,Yes,../Data/Application_Analysis/968d255bd6c310002782d9b16cda86d4a3e05917bfb34827f09b7cc5997a60d7.apk/signed968d255bd6c310002782d9b16cda86d4a3e05917bfb34827f09b7cc5997a60d7.apk,
643bc9f1f4b40d5ed93a9c1e6257bcb4cd2b737addab1f1f2eb5a5654ae69760.apk,32.0,com.commsource.beautyplus,com.commsource.beautyplus.start.StartUpAdvertActivity,Yes,643bc9f1f4b40d5ed93a9c1e6257bcb4cd2b737addab1f1f2eb5a5654ae69760,"['com.meitu.hwbusinesskit.admob.GoogleAdManager$5.jimple', 'com.meitu.hwbusinesskit.admob.DFPAdManager$7.jimple', 'com.meitu.hwbusinesskit.admob.DFPAdManager.jimple', 'com.meitu.hwbusinesskit.core.HWBusinessExecutor.jimple', 'com.meitu.hwbusinesskit.admob.DFPRewardAdManager$1.jimple', 'com.meitu.hwbusinesskit.admob.GoogleAdManager$4.jimple', 'com.meitu.hwbusinesskit.core.HWBusinessSDK.jimple', 'com.meitu.hwbusinesskit.core.s2s.S2sAdController.jimple', 'com.meitu.hwbusinesskit.admob.GoogleAdManager$3.jimple', 'com.meitu.hwbusinesskit.admob.DFPAdManager$4.jimple', 'com.meitu.hwbusinesskit.admob.DFPAdManager$3.jimple', 'com.meitu.hwbusinesskit.admob.GoogleRewardedAdManager$1.jimple', 'com.meitu.hwbusinesskit.admob.DFPAdManager$5.jimple']","['FAMILY', ' PHOTOGRAPHY']",260,True,No,Yes,../Data/Application_Analysis/643bc9f1f4b40d5ed93a9c1e6257bcb4cd2b737addab1f1f2eb5a5654ae69760.apk/signed643bc9f1f4b40d5ed93a9c1e6257bcb4cd2b737addab1f1f2eb5a5654ae69760.apk,
8b00765bfced4e65debba10970d8fe7cf12f62b008e7aec2b8847d9e65d94d59.apk,33.0,com.lezhin.comics,,Yes,8b00765bfced4e65debba10970d8fe7cf12f62b008e7aec2b8847d9e65d94d59,"['p7.a.jimple', 'com.android.billingclient.api.z.jimple', 'm7.o.jimple', 'com.tapjoy.TapjoyGpsHelper.jimple', 'com.android.billingclient.api.w.jimple', 'com.tapjoy.TapjoyConnectCore.jimple']","['FAMILY', ' COMICS']",12,True,No,Yes,../Data/Application_Analysis/8b00765bfced4e65debba10970d8fe7cf12f62b008e7aec2b8847d9e65d94d59.apk/signed8b00765bfced4e65debba10970d8fe7cf12f62b008e7aec2b8847d9e65d94d59.apk,
20348887e8a6f898b828e06c97f2515afbaa55ebd4dab550d81309d27eb75f7c.apk,32.0,com.webcomics.manga,com.webcomics.manga.main.SplashActivity,Yes,20348887e8a6f898b828e06c97f2515afbaa55ebd4dab550d81309d27eb75f7c,"['dc.b.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.b$a.jimple', 'com.webcomics.manga.comics_reader.adapter.ComicsReaderAdapter.jimple', 'com.fyber.inneractive.sdk.dv.banner.a.jimple', 'dc.d.jimple', 'com.webcomics.manga.comics_reader.ComicsReaderActivity.jimple', 'com.vungle.warren.Vungle.jimple', 'gc.a.jimple', 'gc.c.jimple', 'com.vungle.warren.AdLoader$5$3.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c$a.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c.jimple', 'com.webcomics.manga.novel.NovelReaderActivity.jimple', 'com.tapjoy.TapjoyGpsHelper.jimple', 'com.webcomics.manga.libbase.BaseRewardAdActivity.jimple', 'com.vungle.warren.AdLoader.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.b.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.a$a.jimple', 'com.fyber.inneractive.sdk.dv.banner.a$a.jimple']","['FAMILY', ' COMICS']",31,True,No,No,,
fef6af198f5501036d0df8053505107ff93d1245b9ec373105971e571a23a580.apk,31.0,loseweightapp.loseweightappforwomen.womenworkoutathome,loseweightapp.loseweightappforwomen.womenworkoutathome.activity.SplashActivity,Yes,fef6af198f5501036d0df8053505107ff93d1245b9ec373105971e571a23a580,"['q9.d.jimple', 'g9.t2.jimple', 'z8.a0.jimple', 'a9.b.jimple']","['FAMILY', ' HEALTH_AND_FITNESS']",18,True,No,No,,
5bb894104924433a374e0a18e2aa9d319009233e5c7a60896855e59345418ff8.apk,31.0,com.vblast.flipaclip,com.vblast.feature_home.presentation.MainActivity,Yes,5bb894104924433a374e0a18e2aa9d319009233e5c7a60896855e59345418ff8,"['me.d.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$6.jimple', 's3.a.jimple', 'com.applovin.mediation.rtb.AppLovinRtbBannerRenderer.jimple', 'pe.f$a.jimple', 'je.c$a.jimple', 'com.vungle.mediation.b.jimple', 'r3.a.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$4.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$5.jimple', 'com.applovin.mediation.rtb.AppLovinRtbInterstitialRenderer.jimple', 'com.vungle.mediation.VungleInterstitialAdapter.jimple', 've.e$b.jimple', 'me.c$a.jimple', 'r3.c$d.jimple', 'com.vungle.warren.downloader.AssetDownloader$3.jimple', 'je.b.jimple', 'me.b.jimple', 've.a$b.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter.jimple', 'r3.b.jimple', 't3.c.jimple', 'pe.d$a.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$8.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$AdViewListener.jimple', 't3.a.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$3.jimple', 'je.d.jimple', 't3.c$a.jimple', 'r3.c.jimple', 'com.applovin.mediation.ApplovinAdapter$1$1$1.jimple', 'com.applovin.mediation.AppLovinBannerAdListener$1.jimple', 's3.b.jimple', 'com.vungle.mediation.VungleInterstitialAdapter$b.jimple', 'q3.b.jimple']","['FAMILY', ' ART_AND_DESIGN']",91,True,No,Yes,../Data/Application_Analysis/5bb894104924433a374e0a18e2aa9d319009233e5c7a60896855e59345418ff8.apk/signed5bb894104924433a374e0a18e2aa9d319009233e5c7a60896855e59345418ff8.apk,
